id,gender,car_owner,propert_owner,children,income,type_income,education,marital_status,housing_type,age,days_employed,mobile_phone,work_phone,phone,email_id,type_occupation,family_members
5139321,F,N,Y,0,121500.0,Pensioner,Higher education,Widow,House / apartment,66,1000,1,0,0,0,Unknown,1
5053918,F,Y,N,0,225000.0,Working,Higher education,Civil marriage,House / apartment,39,6,1,0,0,0,Managers,2
5067102,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,45,12,1,0,0,0,Sales staff,1
5022118,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,53,3,1,0,0,0,Laborers,2
5022954,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,50,1,1,1,0,0,Unknown,2
5047667,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,23,1,1,0,0,0,Unknown,2
5091718,F,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,38,6,1,0,0,0,Medicine staff,2
5009586,F,N,N,0,45000.0,Working,Secondary / secondary special,Separated,House / apartment,39,2,1,0,1,0,Sales staff,1
5097170,M,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,26,7,1,0,0,0,Drivers,2
5022015,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,27,4,1,0,0,0,Unknown,1
5062594,M,Y,Y,1,135000.0,State servant,Higher education,Married,House / apartment,24,0,1,0,0,1,Core staff,3
5028726,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34,11,1,0,0,0,Managers,2
5033831,M,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,52,1,1,1,1,0,Laborers,2
5046086,F,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,57,6,1,0,0,0,Unknown,2
5135946,M,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,41,8,1,0,1,0,Laborers,1
5149592,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,33,4,1,0,1,0,Core staff,2
5009845,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,43,0,1,1,0,0,Security staff,2
5117716,M,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,45,13,1,1,1,0,Drivers,2
5096169,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,53,2,1,0,0,0,High skill tech staff,2
5139823,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,43,20,1,1,1,0,Laborers,2
5067542,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,58,7,1,0,0,0,Unknown,2
5090871,F,N,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,38,3,1,0,0,0,Medicine staff,4
5033729,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,32,14,1,1,1,0,Laborers,2
5037212,M,Y,Y,0,292500.0,State servant,Higher education,Married,House / apartment,34,6,1,0,0,0,High skill tech staff,2
5116319,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,38,5,1,0,0,0,Laborers,4
5146318,F,N,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,40,3,1,0,0,0,Unknown,1
5042082,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,53,4,1,0,1,0,Accountants,2
5091416,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,44,8,1,1,1,0,Managers,2
5041675,F,Y,Y,1,333000.0,Commercial associate,Higher education,Married,House / apartment,31,4,1,0,0,0,Managers,3
5048425,F,N,Y,0,171000.0,Working,Secondary / secondary special,Single / not married,House / apartment,54,23,1,0,1,0,Accountants,1
5145965,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,42,9,1,0,0,0,Sales staff,4
5126543,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,28,9,1,0,0,0,Laborers,2
5033881,M,Y,N,1,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,29,10,1,0,0,0,Laborers,3
5068378,F,N,Y,1,126000.0,Working,Higher education,Married,House / apartment,34,3,1,1,1,1,Sales staff,3
5029194,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,52,8,1,0,0,0,Laborers,2
5010025,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,56,6,1,0,0,0,Laborers,2
5091016,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,39,11,1,0,0,0,Cooking staff,3
5149744,F,N,Y,1,105750.0,Working,Secondary / secondary special,Married,With parents,34,3,1,0,0,0,Cleaning staff,3
5117561,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,42,1,1,1,0,0,Laborers,2
5089760,M,Y,Y,0,180000.0,State servant,Higher education,Single / not married,House / apartment,22,2,1,0,0,1,Unknown,1
5053642,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,55,4,1,0,1,0,Managers,2
5089934,M,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,52,13,1,0,0,0,Laborers,2
5143465,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,63,1000,1,0,1,0,Unknown,1
5125127,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,44,5,1,1,1,0,Managers,1
5113163,F,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,34,10,1,1,1,0,Unknown,3
5116883,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,48,3,1,1,0,0,Laborers,2
5037008,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,56,1000,1,0,1,0,Unknown,1
5090126,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,37,4,1,0,0,0,Laborers,1
5036648,F,N,N,0,202500.0,Commercial associate,Higher education,Married,House / apartment,31,10,1,0,0,0,High skill tech staff,2
5090335,F,Y,Y,0,144000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,35,10,1,1,1,0,Medicine staff,2
5053182,M,Y,Y,0,207000.0,Pensioner,Higher education,Married,House / apartment,66,1000,1,0,0,0,Unknown,2
5114342,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,26,8,1,1,0,0,Unknown,2
5024163,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,36,5,1,0,0,0,Laborers,5
5115633,M,N,N,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,62,0,1,0,0,0,Drivers,2
5126311,M,N,N,0,180000.0,Working,Incomplete higher,Civil marriage,With parents,21,0,1,1,0,1,Core staff,2
5135779,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,65,5,1,0,1,0,Accountants,2
5054697,M,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,45,18,1,0,0,0,Laborers,2
5116343,M,Y,Y,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,32,10,1,1,0,0,Laborers,3
5022800,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,32,4,1,0,0,0,Managers,1
5054348,F,N,N,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,33,1,1,1,1,0,Sales staff,1
5099980,M,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,41,2,1,0,0,0,Low-skill Laborers,1
5087829,M,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,Rented apartment,28,6,1,1,0,1,Unknown,2
5051050,M,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,61,5,1,0,0,0,Laborers,2
5148872,F,N,Y,0,135000.0,State servant,Incomplete higher,Married,House / apartment,42,9,1,0,0,0,Core staff,2
5117323,F,N,Y,1,382500.0,State servant,Higher education,Single / not married,With parents,33,1,1,0,0,0,Managers,2
5088101,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,46,1,1,0,0,0,Unknown,1
5023587,M,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,39,17,1,0,0,0,Laborers,1
5028547,M,Y,N,1,292500.0,Working,Secondary / secondary special,Separated,House / apartment,34,2,1,0,1,0,Laborers,2
5053636,F,N,N,0,225000.0,Pensioner,Higher education,Separated,House / apartment,60,1000,1,0,0,0,Unknown,1
5149402,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,37,3,1,0,0,0,Sales staff,3
5095554,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63,1000,1,0,1,0,Unknown,2
5067090,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,37,12,1,0,1,0,Laborers,2
5010865,M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49,1,1,0,1,1,Core staff,3
5041147,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,63,1000,1,0,0,0,Unknown,2
5105555,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,54,12,1,0,0,0,Laborers,2
5136976,F,N,N,0,306000.0,State servant,Higher education,Married,House / apartment,34,15,1,0,0,0,Medicine staff,2
5058366,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,55,1000,1,0,0,0,Unknown,1
5066458,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,42,3,1,0,0,0,Laborers,1
5045844,F,Y,N,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,57,24,1,0,0,0,Unknown,2
5115814,M,N,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,39,18,1,0,0,0,Laborers,5
5062362,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,57,1000,1,0,0,0,Unknown,2
5010596,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62,1000,1,0,0,0,Unknown,2
5113472,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,52,0,1,0,1,0,High skill tech staff,2
5041535,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,54,4,1,0,1,0,Laborers,1
5066617,F,N,Y,0,139500.0,Working,Secondary / secondary special,Married,House / apartment,51,0,1,0,0,1,Cooking staff,2
5126751,M,Y,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,45,1,1,0,0,0,Unknown,4
5009908,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,52,10,1,0,0,0,Drivers,2
5068337,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,27,1,1,1,1,0,Laborers,2
5105535,M,Y,Y,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,55,1000,1,0,1,0,Unknown,1
5061724,F,N,Y,0,193500.0,Pensioner,Incomplete higher,Widow,House / apartment,66,1000,1,0,0,0,Unknown,1
5028919,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,47,4,1,0,0,0,Sales staff,2
5035627,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,49,18,1,0,0,0,Managers,2
5074705,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,60,29,1,0,0,0,Laborers,1
5114061,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,49,10,1,1,1,0,Unknown,3
5100373,F,N,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,35,10,1,0,0,0,Core staff,4
5112765,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,30,5,1,1,1,1,Unknown,3
5045439,M,Y,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,64,1000,1,0,0,0,Unknown,2
5113922,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,64,1000,1,0,0,0,Unknown,1
5037125,M,Y,N,0,180000.0,Working,Higher education,Married,With parents,31,6,1,0,1,0,Core staff,2
5029538,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,35,3,1,0,0,0,Core staff,2
5010078,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,34,3,1,0,0,0,Cleaning staff,4
5085861,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,49,14,1,0,0,0,Cleaning staff,2
5009146,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,43,10,1,1,1,0,Managers,2
5149433,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,53,7,1,0,0,0,Unknown,1
5061753,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63,1000,1,0,1,0,Unknown,2
5143009,M,Y,N,1,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,51,1000,1,0,1,0,Unknown,3
5079017,M,Y,Y,2,900000.0,Commercial associate,Higher education,Married,House / apartment,27,2,1,0,0,0,Managers,4
5096318,M,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,26,0,1,0,0,0,Core staff,1
5038615,F,N,N,1,112500.0,Commercial associate,Higher education,Married,With parents,33,8,1,0,0,0,Core staff,3
5047670,F,N,N,1,180000.0,State servant,Higher education,Married,House / apartment,38,6,1,1,1,1,Core staff,3
5044987,F,N,Y,0,141750.0,Pensioner,Higher education,Married,House / apartment,55,1000,1,0,1,0,Unknown,2
5036828,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,52,11,1,0,0,0,Sales staff,2
5139892,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,50,16,1,0,1,0,Medicine staff,2
5135446,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,With parents,27,0,1,0,0,0,Cleaning staff,3
5095586,F,N,N,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,24,0,1,1,0,1,Medicine staff,2
5068963,M,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,41,8,1,0,0,0,Unknown,2
5022047,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,Office apartment,40,22,1,1,1,0,Drivers,2
5048121,M,Y,Y,2,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33,7,1,0,1,0,Unknown,4
5117219,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,30,5,1,0,0,0,Core staff,2
5009821,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,40,14,1,0,1,0,Cooking staff,2
5033500,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48,5,1,0,0,0,Laborers,2
5058281,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,40,9,1,1,1,1,Unknown,2
5054373,F,N,N,0,148500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,56,1000,1,0,1,0,Unknown,1
5142988,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,28,4,1,1,0,0,Core staff,3
5137229,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,38,7,1,1,0,0,Drivers,2
5113373,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,51,1000,1,0,1,0,Unknown,3
5053152,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,65,1000,1,0,0,0,Unknown,1
5090386,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,59,37,1,0,0,0,Core staff,1
5142899,F,N,N,0,112500.0,Commercial associate,Higher education,Single / not married,With parents,24,0,1,0,0,0,Laborers,1
5113510,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,47,0,1,0,0,0,Laborers,2
5091457,F,N,Y,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,42,18,1,1,1,0,Medicine staff,4
5009791,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,1000,1,0,1,0,Unknown,1
5149484,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,30,6,1,0,0,0,Unknown,3
5092221,M,N,N,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,31,7,1,0,0,0,Laborers,2
5067003,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,51,32,1,0,1,0,Laborers,2
5023838,F,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,54,2,1,0,1,0,Core staff,2
5095433,F,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,51,25,1,0,0,0,High skill tech staff,2
5033797,F,Y,Y,0,148500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,46,6,1,0,0,0,Core staff,2
5022803,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,32,4,1,0,0,0,Managers,1
5104953,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,59,6,1,0,0,0,Drivers,2
5100098,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,29,2,1,0,0,0,Unknown,2
5091792,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,41,8,1,1,0,0,Low-skill Laborers,3
5149805,F,N,Y,0,135000.0,State servant,Incomplete higher,Single / not married,With parents,27,5,1,0,1,1,Unknown,1
5089681,F,N,N,0,261000.0,Commercial associate,Incomplete higher,Married,House / apartment,27,2,1,1,0,0,Unknown,2
5052678,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,42,22,1,1,1,0,High skill tech staff,3
5116809,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,50,1,1,0,0,0,High skill tech staff,2
5143353,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,28,3,1,1,0,0,Sales staff,2
5090232,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,60,25,1,0,0,0,High skill tech staff,1
5117095,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,38,1000,1,0,0,0,Unknown,2
5088987,F,N,N,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,40,3,1,1,1,0,Core staff,4
5021584,F,N,N,1,40500.0,State servant,Secondary / secondary special,Married,Rented apartment,35,5,1,0,0,0,Cooking staff,3
5009291,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,41,13,1,0,1,0,Cleaning staff,2
5051007,F,N,N,0,306000.0,Commercial associate,Higher education,Married,House / apartment,29,3,1,0,0,0,Managers,2
5024263,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,58,3,1,0,1,0,Accountants,2
5125771,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,64,1,1,0,0,0,Unknown,2
5021879,M,Y,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,35,0,1,0,1,0,Laborers,4
5137247,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,47,8,1,1,1,0,Secretaries,2
5096336,F,Y,N,0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,64,1000,1,0,1,0,Unknown,1
5061762,F,Y,N,1,135000.0,Working,Higher education,Married,Rented apartment,30,1,1,0,0,1,Accountants,3
5069117,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,56,1000,1,0,0,0,Unknown,1
5009579,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58,1000,1,0,0,0,Unknown,2
5048319,F,N,N,0,90000.0,Working,Higher education,Separated,House / apartment,59,4,1,0,0,0,Core staff,1
5023389,M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,37,5,1,0,0,0,Core staff,4
5143457,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,32,4,1,0,0,0,High skill tech staff,2
5089225,M,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63,1000,1,0,1,0,Unknown,2
5069257,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,35,2,1,0,1,1,Laborers,3
5044939,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,43,15,1,0,1,0,Managers,4
5022730,M,Y,N,3,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41,4,1,0,0,0,Managers,5
5149413,F,N,Y,2,315000.0,Commercial associate,Higher education,Married,House / apartment,29,0,1,0,1,0,Managers,4
5062745,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,41,3,1,0,1,0,Cleaning staff,2
5105565,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,63,1000,1,0,1,0,Unknown,2
5114544,F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,29,11,1,0,0,1,Laborers,2
5100352,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,42,13,1,1,1,0,Laborers,2
5078841,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,55,8,1,0,0,0,Medicine staff,2
5117392,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,48,0,1,0,0,0,Accountants,1
5022189,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,41,21,1,0,0,0,High skill tech staff,2
5105422,F,N,Y,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,50,26,1,0,0,0,Unknown,1
5143453,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,32,4,1,0,0,0,High skill tech staff,2
5067832,F,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,58,1,1,0,0,1,Unknown,2
5090995,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,28,7,1,1,1,1,Managers,2
5089512,F,Y,N,1,405000.0,Working,Secondary / secondary special,Married,Rented apartment,37,4,1,1,1,1,Core staff,3
5116373,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,27,2,1,0,0,0,Unknown,3
5149106,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,34,9,1,0,0,0,Security staff,4
5091737,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,40,5,1,0,0,0,Sales staff,1
5052620,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43,5,1,0,1,0,High skill tech staff,3
5087819,M,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,43,4,1,0,0,0,Security staff,4
5139757,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,64,20,1,0,0,0,Laborers,2
5113639,F,N,N,0,135000.0,Pensioner,Higher education,Married,Municipal apartment,53,1000,1,0,0,0,Unknown,2
5052811,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,47,12,1,0,0,0,Managers,2
5095751,F,N,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,35,0,1,1,1,0,Managers,2
5096785,F,Y,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,66,1000,1,0,0,0,Unknown,2
5062286,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,22,2,1,1,0,1,Core staff,2
5090805,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,46,18,1,0,0,0,Unknown,1
5079075,F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,42,4,1,1,0,0,Core staff,2
5146447,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,39,2,1,0,1,0,Managers,1
5051008,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,28,9,1,1,1,1,Realty agents,3
5100106,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,48,8,1,1,1,0,Laborers,2
5094896,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,38,10,1,0,0,0,Managers,3
5050894,M,Y,N,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,51,1000,1,0,0,0,Unknown,2
5054414,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,35,13,1,1,0,0,Managers,2
5025791,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,50,9,1,0,0,0,Core staff,2
5067949,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,49,9,1,0,1,1,Unknown,1
5142482,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,33,3,1,0,0,0,Core staff,4
5041271,M,N,Y,0,445500.0,Commercial associate,Higher education,Separated,House / apartment,52,6,1,0,0,0,Unknown,1
5115957,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,42,11,1,0,0,0,Sales staff,1
5010881,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56,1000,1,0,1,0,Unknown,2
5029423,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,30,6,1,0,0,1,Core staff,3
5105159,M,N,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,33,5,1,1,1,0,Managers,4
5029610,F,Y,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,41,19,1,0,0,0,Core staff,1
5117450,F,N,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,32,0,1,1,0,0,Unknown,4
5023949,M,Y,Y,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,40,14,1,0,0,0,Laborers,3
5089737,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,52,18,1,1,1,0,Cleaning staff,2
5143402,M,Y,Y,0,144000.0,Commercial associate,Higher education,Married,House / apartment,52,6,1,0,1,0,Managers,2
5041921,M,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,42,1000,1,0,1,0,Unknown,2
5136909,M,N,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,41,7,1,1,0,1,Managers,3
5143596,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,31,9,1,1,0,0,Waiters/barmen staff,2
5095939,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,47,9,1,0,1,0,Managers,2
5113343,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,31,12,1,0,0,0,Laborers,4
5142920,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,34,11,1,1,1,0,Sales staff,3
5114294,F,N,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,52,14,1,1,0,0,Unknown,1
5088055,F,N,Y,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,49,8,1,0,0,0,Medicine staff,1
5142815,M,Y,N,0,126000.0,Commercial associate,Incomplete higher,Married,House / apartment,28,7,1,0,1,0,Laborers,2
5054460,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,51,5,1,0,1,0,Laborers,3
5113134,F,N,Y,0,189000.0,Pensioner,Incomplete higher,Widow,House / apartment,59,1000,1,0,0,0,Unknown,1
5069380,M,N,Y,0,337500.0,Working,Secondary / secondary special,Single / not married,House / apartment,45,3,1,0,0,0,High skill tech staff,1
5065798,F,N,Y,0,44550.0,Pensioner,Secondary / secondary special,Married,House / apartment,62,1000,1,0,0,0,Unknown,2
5036396,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,37,3,1,0,0,0,Cooking staff,2
5148535,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,28,4,1,0,1,0,Unknown,3
5105436,M,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,39,6,1,0,0,0,Unknown,4
5105412,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,34,4,1,0,0,0,Unknown,4
